P1,P2,set winner,P1Score,P2Score
flwns,moonman,0,2,0
coldtoasty,taptap,0,2,1
elric,moms regretti,1,0,2
jakespeare,karnage,0,2,0
ryobeat,flwns,0,2,0
henrius,coldtoasty,0,2,1
yeti,moms regretti,0,2,0
keithrep,jakespeare,0,2,0
ryobeat,henrius,0,2,1
yeti,keithrep,0,2,0
ryobeat,yeti,0,2,0
jakespeare,moonman,0,2,0
moms regretti,taptap,0,2,1
coldtoasty,elric,0,2,1
flwns,karnage,0,2,0
jakespeare,moms regretti,0,2,0
coldtoasty,flwns,0,2,0
henrius,jakespeare,0,2,0
keithrep,coldtoasty,0,2,0
henrius,keithrep,1,1,2
yeti,keithrep,0,-2,-2
/.help,yanyan,1,0,2
tlo,zircean,0,2,0
y.n.c.,dylonway,0,2,0
deeper,royeric,0,0,-1
alam2,shadow,1,0,2
wavebringer,yanyan,0,2,0
tlo,y.n.c.,0,2,0
rainbow,deeper,0,0,-1
mexray,shadow,1,0,2
wavebringer,tlo,0,2,0
rainbow,shadow,0,2,0
wavebringer,rainbow,0,2,0
zircean,dylonway,1,-1,0
mexray,/.help,0,2,0
deeper,dylonway,1,-1,0
y.n.c.,royeric,0,0,-1
yanyan,alam2,0,2,0
mexray,dylonway,0,2,0
y.n.c.,yanyan,1,0,2
tlo,mexray,0,2,0
shadow,yanyan,0,2,0
tlo,shadow,0,2,0
rainbow,tlo,0,-2,-2
kokichi,ajax,1,1,2
sazeny,e,1,0,2
presentiment,chicago ben,1,1,2
igor,ender,1,0,2
spoopy williams,nasty,0,2,0
fiction,ajax,0,2,0
e,chicago ben,0,2,0
cmg,ender,0,2,0
ghidorah,spoopy williams,1,0,2
fiction,e,0,2,0
cmg,spoopy williams,0,2,0
fiction,cmg,0,2,1
sazeny,presentiment,0,2,0
ghidorah,kokichi,0,2,0
ender,sazeny,0,2,1
chicago ben,igor,0,2,0
ajax,nasty,0,2,0
ghidorah,ender,1,0,2
chicago ben,ajax,1,0,2
e,ender,1,1,2
spoopy williams,ajax,0,2,0
ender,spoopy williams,1,1,2
cmg,spoopy williams,0,-2,-2
madgood,thissideup,0,2,0
the1stson,ifger,0,2,0
heartsdealer,minz,1,0,2
nakeee,koten,1,0,2
lk,madgood,0,2,0
rooster,the1stson,0,2,1
equal,minz,0,2,0
mova,koten,0,2,0
lk,rooster,0,2,0
equal,mova,0,2,1
lk,equal,1,0,2
koten,thissideup,1,0,2
minz,ifger,0,2,0
the1stson,heartsdealer,0,2,0
madgood,nakeee,0,2,0
thissideup,minz,1,0,2
the1stson,madgood,1,0,2
rooster,minz,0,2,1
mova,madgood,0,2,0
rooster,mova,0,2,0
lk,rooster,0,-2,-2
keirazyth,darklord,1,-1,0
loud,coffeezombi,0,2,0
fastestrock,lifeline,1,0,2
edwin1-100,zash,0,2,0
thorne,maverick,0,2,0
shinobi,darklord,0,2,0
loud,lifeline,1,0,2
timemuffinphd,edwin1-100,0,2,0
rymo,thorne,0,2,0
shinobi,lifeline,0,2,0
timemuffinphd,rymo,0,2,0
shinobi,timemuffinphd,0,2,0
coffeezombi,fastestrock,1,0,2
thorne,keirazyth,0,0,-1
edwin1-100,fastestrock,1,0,2
loud,zash,0,2,0
darklord,maverick,1,0,2
thorne,fastestrock,0,2,0
loud,maverick,0,2,0
lifeline,thorne,1,0,2
rymo,loud,0,2,0
thorne,rymo,0,2,0
timemuffinphd,thorne,0,-2,-2
1frame,narwhal,0,2,0
2shadez,sirreal,0,2,0
attrition,suave,0,2,1
mar,nawtfox,0,2,0
jake snek,echopath,1,0,2
mattdotzeb,1frame,0,2,0
2shadez,attrition,0,2,0
samjacobs1,mar,0,2,0
dempsey,echopath,0,2,0
mattdotzeb,2shadez,0,2,0
samjacobs1,dempsey,1,1,2
mattdotzeb,dempsey,0,2,1
sirreal,suave,1,0,2
echopath,narwhal,0,2,0
mar,suave,0,2,0
attrition,nawtfox,0,2,0
1frame,jake snek,0,2,0
echopath,mar,1,0,2
attrition,1frame,0,2,0
2shadez,mar,1,0,2
samjacobs1,attrition,0,2,0
mar,samjacobs1,1,0,2
dempsey,samjacobs1,0,-2,-2
jelly biscuits,lunapresso,1,-2,-2
stevedode,srgtelmo,0,-2,-2
muta,dr. girlfriend,0,-2,-2
morris,snake mistakes,1,-1,0
mchi,lunapresso,0,-2,-2
garbage,stevedode,0,-2,-2
azel,muta,0,-2,-2
akiva,snake mistakes,0,-2,-2
mchi,garbage,0,-2,-2
azel,akiva,0,-2,-2
mchi,azel,1,1,2
snake mistakes,jelly biscuits,0,0,-1
muta,srgtelmo,0,2,0
stevedode,dr. girlfriend,0,2,0
lunapresso,morris,1,0,2
snake mistakes,muta,1,0,2
stevedode,morris,0,2,0
garbage,muta,0,2,0
akiva,stevedode,0,2,0
garbage,akiva,0,2,0
mchi,garbage,0,-2,-2
kepp,whatever,1,0,2
seshy,liban$,1,0,2
judge,pikablu,1,0,2
gorx,dinkles,0,2,0
_liuser,cooper,1,0,2
hat,whatever,0,2,0
liban$,pikablu,0,2,0
the prince,gorx,0,2,0
moy,cooper,0,2,0
hat,liban$,0,2,0
the prince,moy,0,2,0
hat,the prince,0,2,0
seshy,judge,1,0,2
cooper,kepp,0,2,0
gorx,judge,1,0,2
pikablu,dinkles,0,2,0
whatever,_liuser,0,0,-1
cooper,judge,1,0,2
pikablu,whatever,0,2,0
liban$,judge,1,0,2
moy,pikablu,0,2,0
judge,moy,1,0,2
the prince,moy,0,-2,-2
fancy wolf,raidos,0,0,-1
nice climbers,winky,0,2,0
raves,acid fuccboi,0,2,1
migboy,dante dizzy,1,0,2
ferwat,blackjack,1,0,2
bardull,fancy wolf,0,2,0
