name,finalPlacement
nasty,1089
daymare,1089
tehpinkemobunni,321
pdk,1089
saber,1089
lotus,577
retheo,1089
aroic,1089
eigen,449
conix,833
soupostrich,1089
lmnts,1089
random norcal fox,577
ice,25
0kay,321
char,577
fa0,97
daydee,193
atrioc,321
champloo,1600
fgglpggl,1089
flyingmelons,1600
usleon,129
blushehn,1089
raid,1089
medusa,1089
pixel,1089
drjwns,577
ka-master,97
dkarnage,1089
kape,449
kafka,833
brosef stylin,833
ferriswheel,449
machiavelli,193
kevorkian,193
arc,1089
jzhu,321
chals,577
laudandus,65
bird jesus,833
edwin1-100,1089
info,833
guacho,833
quantum,1600
danny,1089
the dang,1089
corruption925,833
hatesauce,1089
birdshit,577
drewgs,1089
sir skaro,577
dank,833
by_tor,1600
snow wiener,321
smish,1089
absentpage,65
jon jones,577
will pickles,321
spoge,1089
admiral,321
ghoul,1089
the prince,193
zircean,1600
dnaks,833
shroudedone,577
neal,577
glaikit,257
941,449
narwhal,1089
kneeper,577
omelette,1600
kokichi,1089
nb2,577
ckx,833
icecreamog,833
slugnasty,833
dmon,1089
nattty,1089
cesar,321
slopers-gonna-slope,1089
scrooge,1089
alex19,1089
shroomed,17
dokmomo,833
arjuna,833
pewpewu,17
fantasy,1089
belome,1089
space,1089
weston,321
imyt,65
boyd,129
robes,1089
espionage,1089
purps,577
veku,1089
angtheavatar,193
wade lightman,1600
jamesconquest,1089
yanyan,577
gocutiego,449
karma,1089
colbol,33
rick_thefox,1089
s2b,449
bensw,577
mao,1089
darkatma,65
toshi,321
linus,577
rustysneakers,1089
blizz,833
dano,833
dante dizzy,1089
boneless,1089
bell,1089
splish,577
kex,449
louieg,1089
charlezard,449
spyderj,257
santiago,25
grandma dan,1089
wenghis khan,1089
stormcloud,1089
urbanlime,321
w8asec,833
bedgar,321
droltseknad,1089
savior,1600
dewky,129
carrierpig,449
kylebaked,833
beach,129
abigajillion,1089
the d,833
blea gelo,65
rh0mbus,833
champagne papi,1089
gargito,833
froge,1089
lunchables,193
yeyo,193
samwize,1089
rappsody,577
dr. grin,257
dortmunder,449
mair,321
puresalt,833
tang,129
crazydude,449
onenightstanz,1600
my mom,1089
danimals,577
utters,1089
j666,193
teo,577
firearrow,1089
dylan,1089
seymourstyle,833
gutiger,1089
beefcake,577
jet,577
phoenix,1600
cupnoodlez,1600
tone,1089
suave,1089
azzu,193
michaelmichaelmotorcycle,1089
yeti,257
rubberdougy,1089
simna ibn sind,321
attrition,577
nnn,577
onesun,1600
khan71,1089
lxix,1089
flanagandalf,1089
cmyk,1089
daniels,1089
bloke,449
pengie,129
braev,833
vans,833
wenbobular,129
ohai,1089
fancy wolf,1089
mikehaze,25
g$,97
tapez,1089
cyrain,97
xcal,1089
matat0,1089
murky,1600
hawkins,1089
chetter,449
koten,1089
younger,257
cola,449
alam2,1089
twig,1600
darrell,49
raidos,1089
eliott,321
massheist,193
trains,1089
milo,577
fulltilt,577
stitch,577
krumm,321
badnewsbeta,449
evan,449
thorne,321
tylenol p-m,321
zgetto,49
dr. light,129
phade,97
kieran,577
vash,1089
madman,449
habilecho,257
maskless,321
myko,1089
bdr,321
krumbcat,833
mikehawk,1089
doctor hu,577
konati,577
aperture,1600
aero,1089
deliciousoctorok,577
vice,1089
tequila,1089
warwick foe,193
emilywaves,833
starknight,1600
wohlgey,1089
liverman103,1089
nintendoking,321
phlops,833
smile,1089
royce,577
ycz6,129
gin,1089
branflakes,577
onehandbackhand,833
banban,833
moms regretti,833
saladin,1089
double a battery,1089
airlines,833
spooplord666,833
dallin,1089
kuradoberi,1089
nacl,577
ashley,833
2shadez,577
low5,129
bio,833
kimimaru,257
thomdore,833
sebqt,1089
eddy mexico,49
rm,833
rawnoodle,577
dk@runescape.mom,193
kjh,13
adrian,1089
kevbot,65
windul,1089
pastabilities,577
donboss,1089
lunapresso,1089
raalts,833
birdperson,833
bobby frizz,65
slush,449
smoom,449
new york siddy,1089
swiss,1089
bez,833
brtarolg,449
othello,1089
the brometheus,1089
blackjack,577
intersect,1089
n0ne,33
blue jay,321
nightmare,65
mark,1089
overflow,193
myl,321
vaxellon,1089
odey,833
heartsdealer,1089
jame,833
dev,65
rush,257
true dong,257
nmw,97
darkgenex,449
borz,833
rudolph,65
birdup,833
kuroyuki,577
jank,129
the bird,1089
nochill,1089
nerds,1600
m0nd0,1089
kingwolfgang,1600
papanojohns,577
sleepy,1089
führer,1089
pearson,1089
sneddy,257
slayr,321
ako,577
grey,1600
ifger,1089
ejmp,1089
jcela,1089
mr. brandandorf,257
childish landrito,1089
mr baninawi,449
siliconphallus,1089
mariopartywbeer,449
velocity,449
dilla,577
fortefreak,577
allen,257
heck,833
yep,577
nipunn,449
charmander360noscope,1089
kjon,833
kony,321
homemadewaffles,129
poopy ass,1089
gemini,1089
tilt,1089
noelkitten,1600
69%,449
friend,449
chef,577
jake snek,1089
lifeline,577
mew2queen,833
jc,321
darkwizard123,321
sethlord,1089
pengwenhawk,1089
asinistertaco,1089
srgtelmo,1089
elric,1089
kieuarty,833
frootloop,49
hurricane,1089
edge!,1089
marshdog,577
bb0p,833
improv,1089
fizzi,577
prozac,1089
puppeh,321
indoaznboy,1600
vorpalstorm,577
r4rice,833
mteb,1089
spicythug,833
yamaneko,257
berble,129
big ben,1089
heartstrings,1600
wizzrobe,13
violence,257
kev$,577
mirth,1089
crossie,1089
atomsk,129
jordo,577
plums jr,833
zash,1089
dr. funke,1089
pkp,577
flion,257
meeech,1089
mexican  spongebob,1089
aubfox,577
cco,1089
scythe,129
vesetnet,577
poefire,577
jcam,129
mdsr,1089
pride,449
mafia,25
consultant,1600
clorox,577
rocky,257
spoopy williams,321
xane,1600
warriorknight,129
wolfie,1600
slox,33
pawl,577
foxnard,321
bigwenz,833
hashi,833
mijo!,193
chuck lee,833
allpain,1600
koopatroopa895,65
verity,1089
webs,321
potato,257
puff,257
arcana_force,577
plup,5
turbo,1089
dps1,1089
lyric,833
flwns,833
megaman,1089
bbng,833
real dingoes,449
silentspectre,49
spoopy williams,None
sacasumoto,193
rustin,129
ebay,97
izze,577
raxcity,577
vinodh,97
pinkfluffycuddlebunny,577
westballz,7
nfreak,1089
leahboo,833
ryan mercado,577
bryan,321
skate,1600
stout,1089
holiday,321
godzillaz,833
tilt,577
telmo,1089
lovage805,97
kaygee,577
juna,577
savior,1089
